Dim = 18
Support = 18

a18.21 = 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
a18.22 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
a18.23 = 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
a18.24 = 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 
a18.25 = 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 
a18.26 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 
a18.27 = 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 
a18.28 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 
a18.29 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 
a18.30 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 
a18.31 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 
a18.32 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 
a18.33 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 
a18.34 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 
a18.35 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 
a18.36 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 

